subject,tag,file,lineno,LEC,DNC,NCT
covidify,3ecc61b66f7fa089984463268b4e5e75069cff91,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,3ecc61b66f7fa089984463268b4e5e75069cff91,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,3ecc61b66f7fa089984463268b4e5e75069cff91,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,3ecc61b66f7fa089984463268b4e5e75069cff91,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,0258f2ab5763e28ec3fd8757e3ab515641ed798a,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,0258f2ab5763e28ec3fd8757e3ab515641ed798a,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,0258f2ab5763e28ec3fd8757e3ab515641ed798a,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,0258f2ab5763e28ec3fd8757e3ab515641ed798a,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,4aa32bd19f2184001c9210686b83962efa8402fc,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,4aa32bd19f2184001c9210686b83962efa8402fc,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,4aa32bd19f2184001c9210686b83962efa8402fc,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,4aa32bd19f2184001c9210686b83962efa8402fc,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,848ff373d2e8d57baa5f573cdf8677bd19d3faa3,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,848ff373d2e8d57baa5f573cdf8677bd19d3faa3,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,848ff373d2e8d57baa5f573cdf8677bd19d3faa3,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,848ff373d2e8d57baa5f573cdf8677bd19d3faa3,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,969639e971f662c763f901531aee378a702826ed,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,969639e971f662c763f901531aee378a702826ed,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,969639e971f662c763f901531aee378a702826ed,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,969639e971f662c763f901531aee378a702826ed,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,340345df78cc8f1883e03a71f13733091fb1f509,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,340345df78cc8f1883e03a71f13733091fb1f509,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,340345df78cc8f1883e03a71f13733091fb1f509,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,340345df78cc8f1883e03a71f13733091fb1f509,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,4394a95e04eeb32e92dd91e39739d2ef19c20d85,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,4394a95e04eeb32e92dd91e39739d2ef19c20d85,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,4394a95e04eeb32e92dd91e39739d2ef19c20d85,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,4394a95e04eeb32e92dd91e39739d2ef19c20d85,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,0830aac2cd6769d9a4f2ee003584582f365fa373,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,0830aac2cd6769d9a4f2ee003584582f365fa373,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,0830aac2cd6769d9a4f2ee003584582f365fa373,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,0830aac2cd6769d9a4f2ee003584582f365fa373,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,1d2a5663e6ae9bc5e745b2a8edef1f5e6b00a64e,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,1d2a5663e6ae9bc5e745b2a8edef1f5e6b00a64e,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,1d2a5663e6ae9bc5e745b2a8edef1f5e6b00a64e,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,1d2a5663e6ae9bc5e745b2a8edef1f5e6b00a64e,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,dd75d29d70313fb5b95203fd2d45d63e2515d7bc,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,dd75d29d70313fb5b95203fd2d45d63e2515d7bc,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,dd75d29d70313fb5b95203fd2d45d63e2515d7bc,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,dd75d29d70313fb5b95203fd2d45d63e2515d7bc,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,59364fd5d344312b28801eb4ce31274c8e794d58,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,59364fd5d344312b28801eb4ce31274c8e794d58,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,59364fd5d344312b28801eb4ce31274c8e794d58,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,59364fd5d344312b28801eb4ce31274c8e794d58,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,6bef8d6f600b212b79addb0c0c3ed4fbcef775d3,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,6bef8d6f600b212b79addb0c0c3ed4fbcef775d3,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,6bef8d6f600b212b79addb0c0c3ed4fbcef775d3,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,6bef8d6f600b212b79addb0c0c3ed4fbcef775d3,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,b4d1a66dd88609c1010bb3ef859cd7e2d607507f,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,b4d1a66dd88609c1010bb3ef859cd7e2d607507f,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,b4d1a66dd88609c1010bb3ef859cd7e2d607507f,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,b4d1a66dd88609c1010bb3ef859cd7e2d607507f,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,5535e7954c44263fa30dca8c32ac60d18c2da6b6,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,5535e7954c44263fa30dca8c32ac60d18c2da6b6,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,5535e7954c44263fa30dca8c32ac60d18c2da6b6,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,5535e7954c44263fa30dca8c32ac60d18c2da6b6,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,72086da5836d65ee8845f04b97a0b9f8d0c633b5,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,72086da5836d65ee8845f04b97a0b9f8d0c633b5,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,72086da5836d65ee8845f04b97a0b9f8d0c633b5,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,72086da5836d65ee8845f04b97a0b9f8d0c633b5,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,0f8b20b1f9760d1f5cbb75af8994ee5f1a0a1ad2,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,0f8b20b1f9760d1f5cbb75af8994ee5f1a0a1ad2,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,0f8b20b1f9760d1f5cbb75af8994ee5f1a0a1ad2,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,0f8b20b1f9760d1f5cbb75af8994ee5f1a0a1ad2,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,9c3331c9cd376abb74c2d4998052f2a714bf12cb,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,9c3331c9cd376abb74c2d4998052f2a714bf12cb,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,9c3331c9cd376abb74c2d4998052f2a714bf12cb,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,9c3331c9cd376abb74c2d4998052f2a714bf12cb,../../projects/well_engineered_projects/covidify/src/covidify/config.py,15,1.0,,
covidify,69c503108b6cd5fcac67b06df3d84204d3cf623f,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,69c503108b6cd5fcac67b06df3d84204d3cf623f,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,69c503108b6cd5fcac67b06df3d84204d3cf623f,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,6b5cf163f18e743f90c08fde6a740dcda6d192b9,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,6b5cf163f18e743f90c08fde6a740dcda6d192b9,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,6b5cf163f18e743f90c08fde6a740dcda6d192b9,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,5ab5bbc865f153f85d1f74f152ea30b42ca860cd,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,5ab5bbc865f153f85d1f74f152ea30b42ca860cd,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,5ab5bbc865f153f85d1f74f152ea30b42ca860cd,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,6611468d68f6470af5d273e1b7af6b9e8e4c3ad8,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,6611468d68f6470af5d273e1b7af6b9e8e4c3ad8,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,6611468d68f6470af5d273e1b7af6b9e8e4c3ad8,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,b85472b7a1529a28761f93d9aad71f60439432ba,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,b85472b7a1529a28761f93d9aad71f60439432ba,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,b85472b7a1529a28761f93d9aad71f60439432ba,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,d500eae84f1ea19ae59c1a91d10d4b799828125d,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,d500eae84f1ea19ae59c1a91d10d4b799828125d,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,d500eae84f1ea19ae59c1a91d10d4b799828125d,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,ce9eee0c78d1d08793bdde4d910dcd0aed0cd917,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,ce9eee0c78d1d08793bdde4d910dcd0aed0cd917,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,ce9eee0c78d1d08793bdde4d910dcd0aed0cd917,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,7141ad50c8eeb88031eeef718748760a034739bf,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,7141ad50c8eeb88031eeef718748760a034739bf,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,7141ad50c8eeb88031eeef718748760a034739bf,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,fb80a2400af654f296801813c0d11599d5f330cc,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,fb80a2400af654f296801813c0d11599d5f330cc,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,fb80a2400af654f296801813c0d11599d5f330cc,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,95a794eb5e24ac477d6e191b7454a0de44493a13,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,95a794eb5e24ac477d6e191b7454a0de44493a13,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,95a794eb5e24ac477d6e191b7454a0de44493a13,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,e2e2c792c41ccbb660232d923400af24ee4fe6c8,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,e2e2c792c41ccbb660232d923400af24ee4fe6c8,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,e2e2c792c41ccbb660232d923400af24ee4fe6c8,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,dd1abec342cd817789256ce8955632b5e993207a,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,dd1abec342cd817789256ce8955632b5e993207a,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,dd1abec342cd817789256ce8955632b5e993207a,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,b84a43bf45a7c2406741406f8d8e6f3a2742cc7f,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,b84a43bf45a7c2406741406f8d8e6f3a2742cc7f,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,b84a43bf45a7c2406741406f8d8e6f3a2742cc7f,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,1d28c5ccb0c0ecde366106847d68dbc255473f1b,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,1d28c5ccb0c0ecde366106847d68dbc255473f1b,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,1d28c5ccb0c0ecde366106847d68dbc255473f1b,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,c66d32f9bbb1254905d2e95dd1792f136219c5b9,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,c66d32f9bbb1254905d2e95dd1792f136219c5b9,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,c66d32f9bbb1254905d2e95dd1792f136219c5b9,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,f5206badffc2eae483044d3bf100af4dbfb47e52,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,f5206badffc2eae483044d3bf100af4dbfb47e52,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,f5206badffc2eae483044d3bf100af4dbfb47e52,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,7e2929419f5587908eef9daeffd349e9b6a945e0,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,7e2929419f5587908eef9daeffd349e9b6a945e0,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,7e2929419f5587908eef9daeffd349e9b6a945e0,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,a7f24c2568b801b1c76980b277e42ff779ca2de9,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,a7f24c2568b801b1c76980b277e42ff779ca2de9,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,a7f24c2568b801b1c76980b277e42ff779ca2de9,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,b47fa60a1d4d56aef7ccf7a7873537b73fb227d0,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,b47fa60a1d4d56aef7ccf7a7873537b73fb227d0,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,b47fa60a1d4d56aef7ccf7a7873537b73fb227d0,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,030cfdec50e724abd00db79382e9c1ebfd7fa1eb,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,030cfdec50e724abd00db79382e9c1ebfd7fa1eb,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
covidify,030cfdec50e724abd00db79382e9c1ebfd7fa1eb,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,22,1.0,,
covidify,ca62f26fdc6d2b909ce6a0b71f09852bb2472df9,../../projects/well_engineered_projects/covidify/setup.py,41,,2.0,1.0
covidify,ca62f26fdc6d2b909ce6a0b71f09852bb2472df9,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,18,1.0,,
